order_id,order_date,category,product_name,quantity,unit_price,total_amount,state,customer_satisfaction,delivery_days
ORD-01660,2023-08-10,Beauty,Beauty_Product_7,3,37.05,111.15,New York,4,5
ORD-01661,2023-02-06,Sports,Sports_Product_47,1,215.72,215.72,Ohio,5,1
ORD-01662,2023-10-05,Sports,Sports_Product_33,3,295.8,887.4,Florida,4,3
ORD-01663,2023-07-15,Electronics,Electronics_Product_5,3,1043.55,3130.65,Massachusetts,5,5
ORD-01664,2024-04-28,Beauty,Beauty_Product_5,2,133.3,266.6,Michigan,5,7
ORD-01665,2023-08-30,Clothing,Clothing_Product_13,4,18.43,73.72,California,4,1
ORD-01666,2023-11-20,Books,Books_Product_43,3,23.1,69.3,Georgia,4,3
ORD-01667,2023-07-11,Toys,Toys_Product_8,4,22.55,90.2,Illinois,5,5
ORD-01668,2023-01-17,Books,Books_Product_49,4,35.15,140.6,Arizona,5,6
ORD-01669,2024-06-07,Clothing,Clothing_Product_18,4,180.13,720.52,Massachusetts,3,3
ORD-01670,2024-02-05,Electronics,Electronics_Product_26,1,1636.57,1636.57,Georgia,5,5
ORD-01671,2024-12-05,Home & Kitchen,Home & Kitchen_Product_27,1,32.58,32.58,Pennsylvania,3,6
ORD-01672,2023-01-22,Electronics,Electronics_Product_4,4,1781.81,7127.24,California,5,4
ORD-01673,2024-04-18,Sports,Sports_Product_34,1,281.56,281.56,California,4,4
ORD-01674,2023-04-30,Sports,Sports_Product_16,1,176.23,176.23,North Carolina,2,7
ORD-01675,2023-07-29,Electronics,Electronics_Product_25,2,654.07,1308.14,Florida,4,6
ORD-01676,2023-11-02,Clothing,Clothing_Product_18,2,158.39,316.78,Arizona,5,2
ORD-01677,2023-09-27,Electronics,Electronics_Product_43,3,883.46,2650.38,Massachusetts,5,5
ORD-01678,2024-12-04,Sports,Sports_Product_41,4,52.77,211.08,New York,3,5
ORD-01679,2024-11-17,Clothing,Clothing_Product_20,1,78.96,78.96,North Carolina,2,5
ORD-01680,2023-10-12,Toys,Toys_Product_22,4,79.23,316.92,Texas,3,5
ORD-01681,2024-12-16,Sports,Sports_Product_33,2,241.12,482.24,Washington,4,2
ORD-01682,2024-11-06,Electronics,Electronics_Product_8,3,244.2,732.6,Massachusetts,3,4
ORD-01683,2023-08-15,Toys,Toys_Product_28,1,71.43,71.43,Pennsylvania,4,8
ORD-01684,2024-01-16,Electronics,Electronics_Product_26,4,191.48,765.92,North Carolina,4,4
ORD-01685,2024-04-04,Clothing,Clothing_Product_23,4,182.99,731.96,Georgia,2,5
ORD-01686,2023-01-07,Sports,Sports_Product_38,2,25.85,51.7,North Carolina,4,5
ORD-01687,2023-01-29,Clothing,Clothing_Product_26,1,119.01,119.01,Arizona,4,5
ORD-01688,2023-02-02,Books,Books_Product_28,2,17.42,34.84,Michigan,3,3
ORD-01689,2024-10-07,Clothing,Clothing_Product_42,3,41.16,123.48,New York,5,3
ORD-01690,2023-03-20,Home & Kitchen,Home & Kitchen_Product_38,3,445.77,1337.31,North Carolina,4,1
ORD-01691,2024-04-03,Clothing,Clothing_Product_42,3,40.24,120.72,Washington,4,4
ORD-01692,2024-07-23,Home & Kitchen,Home & Kitchen_Product_45,2,50.7,101.4,Pennsylvania,3,2
ORD-01693,2024-06-21,Electronics,Electronics_Product_45,3,1361.19,4083.57,California,3,6
ORD-01694,2024-04-26,Home & Kitchen,Home & Kitchen_Product_25,3,24.85,74.55,California,3,9
ORD-01695,2024-03-05,Electronics,Electronics_Product_7,3,1552.45,4657.35,Georgia,4,6
ORD-01696,2023-10-12,Beauty,Beauty_Product_32,2,144.8,289.6,Georgia,5,3
ORD-01697,2024-05-30,Clothing,Clothing_Product_35,3,76.01,228.03,Florida,5,8
ORD-01698,2023-04-09,Clothing,Clothing_Product_19,4,93.99,375.96,Arizona,3,5
ORD-01699,2024-02-01,Sports,Sports_Product_17,4,147.38,589.52,Arizona,3,6
ORD-01700,2024-05-03,Home & Kitchen,Home & Kitchen_Product_40,4,407.48,1629.92,Virginia,2,6
ORD-01701,2023-02-08,Home & Kitchen,Home & Kitchen_Product_48,3,287.91,863.73,Texas,4,6
ORD-01702,2023-09-28,Clothing,Clothing_Product_19,4,75.32,301.28,Arizona,5,2
ORD-01703,2023-06-06,Clothing,Clothing_Product_17,3,124.52,373.56,Pennsylvania,4,2
ORD-01704,2023-03-16,Clothing,Clothing_Product_33,2,23.57,47.14,New Jersey,3,4
ORD-01705,2023-05-10,Electronics,Electronics_Product_40,3,1309.72,3929.16,Ohio,5,2
ORD-01706,2024-11-17,Books,Books_Product_22,1,14.73,14.73,California,5,4
ORD-01707,2023-03-25,Clothing,Clothing_Product_16,1,98.76,98.76,Arizona,3,7
ORD-01708,2023-01-22,Electronics,Electronics_Product_6,2,347.73,695.46,Michigan,4,6
ORD-01709,2024-04-03,Electronics,Electronics_Product_15,1,1047.08,1047.08,Michigan,5,7
ORD-01710,2024-06-22,Home & Kitchen,Home & Kitchen_Product_9,4,325.1,1300.4,Ohio,4,7
ORD-01711,2024-12-07,Sports,Sports_Product_19,3,255.34,766.02,California,4,6
ORD-01712,2024-01-17,Electronics,Electronics_Product_2,4,804.47,3217.88,New York,4,5
ORD-01713,2024-03-15,Toys,Toys_Product_12,1,88.34,88.34,Florida,3,2
ORD-01714,2024-08-26,Beauty,Beauty_Product_7,2,123.38,246.76,North Carolina,4,1
ORD-01715,2023-01-21,Toys,Toys_Product_30,4,38.37,153.48,Ohio,4,6
ORD-01716,2023-10-30,Clothing,Clothing_Product_35,3,54.28,162.84,New Jersey,1,4
ORD-01717,2023-03-25,Electronics,Electronics_Product_24,1,1251.92,1251.92,Massachusetts,4,1
ORD-01718,2024-10-20,Electronics,Electronics_Product_12,4,1545.06,6180.24,Texas,4,5
ORD-01719,2024-03-28,Home & Kitchen,Home & Kitchen_Product_3,2,211.03,422.06,New York,3,5
ORD-01720,2024-01-22,Books,Books_Product_39,3,26.98,80.94,North Carolina,4,1
ORD-01721,2024-05-21,Home & Kitchen,Home & Kitchen_Product_27,2,19.26,38.52,Illinois,4,3
ORD-01722,2023-09-14,Beauty,Beauty_Product_40,3,115.53,346.59,Pennsylvania,3,5
ORD-01723,2024-07-23,Electronics,Electronics_Product_4,3,457.37,1372.11,Michigan,4,4
ORD-01724,2024-06-10,Books,Books_Product_12,2,24.14,48.28,New York,4,7
ORD-01725,2023-06-11,Clothing,Clothing_Product_23,4,66.59,266.36,New Jersey,4,3
ORD-01726,2023-06-12,Home & Kitchen,Home & Kitchen_Product_22,1,368.9,368.9,Washington,4,1
ORD-01727,2024-06-07,Electronics,Electronics_Product_47,3,1412.57,4237.71,New Jersey,4,8
ORD-01728,2023-09-28,Sports,Sports_Product_34,1,84.82,84.82,Georgia,4,2
ORD-01729,2024-05-06,Home & Kitchen,Home & Kitchen_Product_35,3,432.03,1296.09,Ohio,3,6
ORD-01730,2023-07-27,Electronics,Electronics_Product_3,3,779.63,2338.89,California,4,1
ORD-01731,2024-06-22,Sports,Sports_Product_16,1,63.51,63.51,Texas,3,5
ORD-01732,2024-08-06,Home & Kitchen,Home & Kitchen_Product_33,1,448.02,448.02,Massachusetts,4,7
ORD-01733,2023-03-01,Electronics,Electronics_Product_23,1,1149.37,1149.37,New Jersey,5,5
ORD-01734,2024-03-05,Books,Books_Product_30,3,7.2,21.6,Arizona,5,8
ORD-01735,2024-10-18,Electronics,Electronics_Product_27,1,774.59,774.59,Texas,3,4
ORD-01736,2024-08-27,Electronics,Electronics_Product_14,3,909.72,2729.16,Ohio,4,5
ORD-01737,2023-11-05,Home & Kitchen,Home & Kitchen_Product_20,4,195.65,782.6,Ohio,2,4
ORD-01738,2024-06-03,Electronics,Electronics_Product_34,3,1434.17,4302.51,Florida,4,8
ORD-01739,2024-08-13,Electronics,Electronics_Product_32,4,1407.87,5631.48,New Jersey,4,6
ORD-01740,2023-01-27,Electronics,Electronics_Product_47,4,884.85,3539.4,North Carolina,5,5
ORD-01741,2024-11-16,Clothing,Clothing_Product_37,3,156.22,468.66,Ohio,4,6
ORD-01742,2024-07-15,Beauty,Beauty_Product_20,2,124.63,249.26,Illinois,4,6
ORD-01743,2023-07-18,Electronics,Electronics_Product_42,1,1338.75,1338.75,Georgia,3,5
ORD-01744,2024-01-22,Home & Kitchen,Home & Kitchen_Product_22,3,410.04,1230.12,Georgia,3,7
ORD-01745,2023-12-15,Electronics,Electronics_Product_39,4,1162.99,4651.96,Florida,4,5
ORD-01746,2024-11-23,Books,Books_Product_18,1,24.34,24.34,Georgia,3,5
ORD-01747,2024-06-19,Books,Books_Product_41,4,35.6,142.4,Florida,5,3
ORD-01748,2024-01-13,Books,Books_Product_26,1,32.59,32.59,Illinois,5,6
ORD-01749,2024-07-11,Toys,Toys_Product_42,2,60.13,120.26,Arizona,3,3
ORD-01750,2024-06-10,Books,Books_Product_48,3,39.62,118.86,Texas,3,5
ORD-01751,2023-06-02,Beauty,Beauty_Product_43,4,55.38,221.52,New York,3,5
ORD-01752,2023-07-25,Clothing,Clothing_Product_36,2,84.41,168.82,Massachusetts,4,5
ORD-01753,2024-03-30,Beauty,Beauty_Product_40,2,55.56,111.12,Georgia,5,4
ORD-01754,2023-09-30,Home & Kitchen,Home & Kitchen_Product_27,2,84.76,169.52,Ohio,5,5
ORD-01755,2023-08-24,Beauty,Beauty_Product_46,4,58.88,235.52,Texas,4,4
ORD-01756,2024-06-04,Sports,Sports_Product_37,2,121.9,243.8,New Jersey,4,7
ORD-01757,2024-11-08,Electronics,Electronics_Product_34,2,1783.74,3567.48,Washington,4,7
ORD-01758,2024-12-26,Beauty,Beauty_Product_17,3,25.21,75.63,Texas,5,4
ORD-01759,2024-05-15,Clothing,Clothing_Product_37,3,88.26,264.78,North Carolina,4,3
ORD-01760,2023-04-27,Beauty,Beauty_Product_38,2,39.72,79.44,Georgia,3,2
ORD-01761,2024-01-21,Electronics,Electronics_Product_30,3,1445.56,4336.68,Florida,5,3
ORD-01762,2023-12-10,Clothing,Clothing_Product_8,4,152.8,611.2,California,4,4
ORD-01763,2024-08-06,Beauty,Beauty_Product_2,3,8.75,26.25,Florida,4,5
ORD-01764,2024-01-30,Electronics,Electronics_Product_41,1,350.22,350.22,Illinois,3,2
ORD-01765,2023-03-05,Clothing,Clothing_Product_11,4,85.97,343.88,Illinois,5,4
ORD-01766,2024-12-17,Home & Kitchen,Home & Kitchen_Product_11,3,84.09,252.27,Washington,5,6
ORD-01767,2024-12-21,Home & Kitchen,Home & Kitchen_Product_37,1,131.14,131.14,Massachusetts,3,6
ORD-01768,2023-03-13,Home & Kitchen,Home & Kitchen_Product_37,2,244.37,488.74,Florida,3,6
ORD-01769,2023-10-01,Home & Kitchen,Home & Kitchen_Product_34,2,99.34,198.68,Washington,4,5
ORD-01770,2023-11-16,Books,Books_Product_48,4,16.57,66.28,Ohio,4,1
ORD-01771,2023-12-04,Books,Books_Product_41,1,25.63,25.63,Arizona,4,6
ORD-01772,2024-01-01,Electronics,Electronics_Product_6,2,1970.82,3941.64,California,4,5
ORD-01773,2024-05-09,Electronics,Electronics_Product_22,4,1773.38,7093.52,Massachusetts,3,7
ORD-01774,2024-08-29,Toys,Toys_Product_22,4,24.79,99.16,Arizona,4,4
ORD-01775,2023-06-15,Electronics,Electronics_Product_32,3,866.93,2600.79,Arizona,3,7
ORD-01776,2024-06-27,Electronics,Electronics_Product_40,1,312.62,312.62,Michigan,4,7
ORD-01777,2023-01-11,Beauty,Beauty_Product_31,3,75.29,225.87,California,4,4
ORD-01778,2023-10-28,Sports,Sports_Product_42,4,162.96,651.84,Arizona,4,10
ORD-01779,2024-12-29,Home & Kitchen,Home & Kitchen_Product_27,4,353.44,1413.76,Michigan,5,5
ORD-01780,2023-04-12,Clothing,Clothing_Product_29,4,180.66,722.64,Massachusetts,4,1
ORD-01781,2024-02-29,Electronics,Electronics_Product_40,3,955.52,2866.56,Illinois,2,5
ORD-01782,2024-01-27,Electronics,Electronics_Product_21,4,424.65,1698.6,Pennsylvania,4,8
ORD-01783,2023-08-02,Home & Kitchen,Home & Kitchen_Product_14,1,147.5,147.5,California,5,3
ORD-01784,2024-11-21,Home & Kitchen,Home & Kitchen_Product_8,2,144.99,289.98,Illinois,5,4
ORD-01785,2023-03-29,Beauty,Beauty_Product_16,2,97.89,195.78,Massachusetts,2,3
ORD-01786,2024-07-06,Electronics,Electronics_Product_16,4,1410.12,5640.48,New Jersey,5,4
ORD-01787,2024-02-05,Books,Books_Product_35,4,26.79,107.16,Virginia,2,3
ORD-01788,2024-08-10,Clothing,Clothing_Product_16,3,36.05,108.15,Florida,3,5
ORD-01789,2023-02-15,Books,Books_Product_1,3,13.96,41.88,Massachusetts,4,5
ORD-01790,2024-11-02,Electronics,Electronics_Product_1,4,150.43,601.72,Ohio,5,5
ORD-01791,2024-04-07,Clothing,Clothing_Product_14,3,14.23,42.69,Arizona,3,5
ORD-01792,2024-08-14,Electronics,Electronics_Product_39,3,144.82,434.46,New York,5,6
ORD-01793,2023-11-06,Electronics,Electronics_Product_8,2,1624.0,3248.0,Arizona,3,6
ORD-01794,2023-03-27,Electronics,Electronics_Product_9,3,291.81,875.43,Pennsylvania,5,8
ORD-01795,2023-04-02,Clothing,Clothing_Product_26,1,106.14,106.14,Virginia,2,10
ORD-01796,2024-10-21,Electronics,Electronics_Product_10,2,1290.1,2580.2,Texas,4,7
ORD-01797,2024-11-03,Toys,Toys_Product_48,1,93.94,93.94,Michigan,5,1
ORD-01798,2024-12-14,Clothing,Clothing_Product_42,1,183.95,183.95,Ohio,4,7
ORD-01799,2023-08-30,Toys,Toys_Product_7,2,59.99,119.98,Arizona,3,5
ORD-01800,2023-01-02,Sports,Sports_Product_49,4,268.66,1074.64,North Carolina,4,6
ORD-01801,2023-08-13,Home & Kitchen,Home & Kitchen_Product_47,1,463.74,463.74,Illinois,4,4
ORD-01802,2024-08-11,Beauty,Beauty_Product_44,3,20.31,60.93,New Jersey,4,2
ORD-01803,2023-04-26,Clothing,Clothing_Product_37,2,36.76,73.52,Ohio,4,6
ORD-01804,2024-10-27,Clothing,Clothing_Product_37,1,178.0,178.0,New York,4,4
ORD-01805,2023-04-13,Clothing,Clothing_Product_39,1,114.93,114.93,Illinois,4,8
ORD-01806,2023-07-13,Beauty,Beauty_Product_17,2,64.44,128.88,New Jersey,4,7
ORD-01807,2023-06-15,Toys,Toys_Product_33,1,90.63,90.63,Virginia,3,9
ORD-01808,2023-03-31,Sports,Sports_Product_9,2,166.62,333.24,Washington,2,5
ORD-01809,2024-11-16,Books,Books_Product_43,4,35.32,141.28,North Carolina,4,4
ORD-01810,2023-05-02,Electronics,Electronics_Product_1,3,1823.85,5471.55,New Jersey,3,3
ORD-01811,2023-05-23,Electronics,Electronics_Product_32,2,498.1,996.2,Washington,4,4
ORD-01812,2023-04-16,Clothing,Clothing_Product_34,4,58.41,233.64,Virginia,4,1
ORD-01813,2024-03-03,Home & Kitchen,Home & Kitchen_Product_28,3,454.31,1362.93,Florida,5,3
ORD-01814,2023-11-01,Clothing,Clothing_Product_20,4,165.1,660.4,Michigan,4,5
ORD-01815,2023-11-13,Home & Kitchen,Home & Kitchen_Product_34,2,446.89,893.78,Texas,4,4
ORD-01816,2024-09-26,Books,Books_Product_11,3,24.25,72.75,Massachusetts,3,8
ORD-01817,2023-01-09,Sports,Sports_Product_48,3,178.03,534.09,Florida,4,6
ORD-01818,2023-03-14,Electronics,Electronics_Product_37,1,1606.43,1606.43,New York,3,7
ORD-01819,2023-12-25,Home & Kitchen,Home & Kitchen_Product_21,3,47.59,142.77,North Carolina,5,7
ORD-01820,2023-08-11,Beauty,Beauty_Product_41,3,129.97,389.91,Virginia,5,5
ORD-01821,2024-02-20,Beauty,Beauty_Product_10,3,61.63,184.89,Texas,3,4
ORD-01822,2024-07-06,Electronics,Electronics_Product_23,4,1367.79,5471.16,Georgia,3,4
ORD-01823,2024-01-05,Home & Kitchen,Home & Kitchen_Product_19,2,201.4,402.8,Washington,4,6
ORD-01824,2024-12-16,Electronics,Electronics_Product_25,3,77.87,233.61,North Carolina,4,8
ORD-01825,2023-09-21,Clothing,Clothing_Product_28,4,98.66,394.64,Ohio,5,4
ORD-01826,2024-11-20,Electronics,Electronics_Product_44,3,447.03,1341.09,California,4,1
ORD-01827,2023-11-14,Beauty,Beauty_Product_29,2,14.95,29.9,Georgia,3,5
ORD-01828,2023-03-25,Clothing,Clothing_Product_40,4,23.14,92.56,Texas,3,3
ORD-01829,2023-11-14,Clothing,Clothing_Product_7,1,106.25,106.25,Texas,4,1
ORD-01830,2023-04-21,Books,Books_Product_20,2,40.18,80.36,Washington,4,2
ORD-01831,2023-09-08,Home & Kitchen,Home & Kitchen_Product_21,4,373.25,1493.0,Washington,5,11
ORD-01832,2024-01-18,Toys,Toys_Product_29,2,30.63,61.26,North Carolina,4,1
ORD-01833,2023-01-07,Beauty,Beauty_Product_19,2,53.97,107.94,Virginia,4,5
ORD-01834,2024-04-03,Electronics,Electronics_Product_20,3,442.11,1326.33,California,4,3
ORD-01835,2023-03-25,Electronics,Electronics_Product_30,2,1276.67,2553.34,North Carolina,2,1
ORD-01836,2023-07-27,Clothing,Clothing_Product_31,1,73.17,73.17,New York,5,6
ORD-01837,2024-01-25,Sports,Sports_Product_15,4,128.75,515.0,New York,5,5
ORD-01838,2023-11-10,Electronics,Electronics_Product_33,1,358.86,358.86,New Jersey,5,5
ORD-01839,2023-01-22,Beauty,Beauty_Product_26,4,149.97,599.88,Virginia,3,4
ORD-01840,2024-02-14,Home & Kitchen,Home & Kitchen_Product_23,1,428.14,428.14,Pennsylvania,3,4
ORD-01841,2024-05-29,Clothing,Clothing_Product_9,3,107.05,321.15,New Jersey,5,5
ORD-01842,2023-05-07,Sports,Sports_Product_28,3,176.93,530.79,New Jersey,3,10
ORD-01843,2024-11-30,Electronics,Electronics_Product_12,1,1528.7,1528.7,Michigan,3,5
ORD-01844,2023-01-14,Books,Books_Product_36,4,11.92,47.68,Florida,4,5
ORD-01845,2023-01-12,Clothing,Clothing_Product_1,3,51.67,155.01,Illinois,4,1
ORD-01846,2023-03-28,Sports,Sports_Product_36,3,68.0,204.0,Georgia,4,5
ORD-01847,2024-06-07,Beauty,Beauty_Product_46,3,125.38,376.14,Massachusetts,4,5
ORD-01848,2024-06-20,Clothing,Clothing_Product_40,3,25.91,77.73,California,4,5
ORD-01849,2023-10-28,Clothing,Clothing_Product_5,2,132.71,265.42,Washington,4,4
ORD-01850,2023-08-31,Books,Books_Product_8,3,46.35,139.05,California,5,5
ORD-01851,2023-05-02,Home & Kitchen,Home & Kitchen_Product_25,1,440.75,440.75,Ohio,4,3
ORD-01852,2023-05-27,Home & Kitchen,Home & Kitchen_Product_21,3,187.22,561.66,New York,5,4
ORD-01853,2024-07-20,Beauty,Beauty_Product_7,4,29.99,119.96,Texas,4,4
ORD-01854,2023-12-22,Clothing,Clothing_Product_28,1,30.9,30.9,Texas,5,1
ORD-01855,2024-11-15,Sports,Sports_Product_33,4,28.13,112.52,Ohio,3,5
ORD-01856,2024-09-22,Toys,Toys_Product_10,3,16.96,50.88,Arizona,3,7
ORD-01857,2023-11-05,Clothing,Clothing_Product_25,2,75.07,150.14,Arizona,4,3
ORD-01858,2024-11-25,Beauty,Beauty_Product_48,4,22.28,89.12,Florida,3,4
ORD-01859,2023-10-15,Electronics,Electronics_Product_6,2,1161.31,2322.62,Pennsylvania,2,7
ORD-01860,2023-11-03,Books,Books_Product_5,1,31.68,31.68,Ohio,2,4
ORD-01861,2024-08-16,Electronics,Electronics_Product_23,3,1987.17,5961.51,Washington,3,4
ORD-01862,2024-12-23,Electronics,Electronics_Product_6,1,186.39,186.39,New Jersey,5,1
ORD-01863,2024-10-23,Sports,Sports_Product_29,2,155.78,311.56,Virginia,2,4
ORD-01864,2024-07-02,Clothing,Clothing_Product_13,1,179.93,179.93,Michigan,4,3
ORD-01865,2023-12-18,Electronics,Electronics_Product_34,4,910.02,3640.08,Michigan,3,3
ORD-01866,2023-11-08,Home & Kitchen,Home & Kitchen_Product_46,3,360.22,1080.66,Arizona,4,8
ORD-01867,2023-02-28,Toys,Toys_Product_11,3,79.37,238.11,Texas,3,3
ORD-01868,2024-10-04,Books,Books_Product_12,4,10.39,41.56,Pennsylvania,3,6
ORD-01869,2024-12-14,Electronics,Electronics_Product_49,2,271.62,543.24,Washington,4,5
ORD-01870,2023-02-04,Electronics,Electronics_Product_29,4,1005.58,4022.32,Illinois,2,2
ORD-01871,2024-03-20,Clothing,Clothing_Product_45,3,69.89,209.67,Texas,3,7
ORD-01872,2023-04-03,Home & Kitchen,Home & Kitchen_Product_38,3,37.96,113.88,New York,4,2
ORD-01873,2023-07-26,Electronics,Electronics_Product_16,4,990.82,3963.28,New Jersey,4,6
ORD-01874,2023-12-19,Clothing,Clothing_Product_28,3,116.89,350.67,New York,3,5
ORD-01875,2023-11-28,Home & Kitchen,Home & Kitchen_Product_18,2,20.13,40.26,Ohio,3,8
ORD-01876,2024-12-25,Books,Books_Product_22,3,49.06,147.18,Massachusetts,4,4
ORD-01877,2023-06-08,Electronics,Electronics_Product_23,1,1788.58,1788.58,Pennsylvania,2,6
ORD-01878,2023-01-24,Electronics,Electronics_Product_36,2,1067.56,2135.12,Washington,3,4
ORD-01879,2024-02-08,Books,Books_Product_11,3,39.36,118.08,California,4,6
ORD-01880,2024-05-30,Electronics,Electronics_Product_31,1,1621.8,1621.8,Florida,3,3
ORD-01881,2023-12-30,Clothing,Clothing_Product_19,4,174.51,698.04,Ohio,5,4
ORD-01882,2024-01-17,Electronics,Electronics_Product_33,4,1129.22,4516.88,Massachusetts,5,4
ORD-01883,2024-06-15,Books,Books_Product_17,3,13.52,40.56,New Jersey,3,6
ORD-01884,2023-06-01,Clothing,Clothing_Product_29,4,72.04,288.16,Illinois,2,6
ORD-01885,2024-07-15,Toys,Toys_Product_3,2,80.47,160.94,Florida,4,3
ORD-01886,2024-11-19,Books,Books_Product_14,2,34.41,68.82,Pennsylvania,3,4
ORD-01887,2024-08-30,Sports,Sports_Product_24,2,42.38,84.76,Pennsylvania,5,3
ORD-01888,2024-09-08,Books,Books_Product_34,2,34.28,68.56,Massachusetts,4,4
ORD-01889,2024-02-24,Clothing,Clothing_Product_1,3,95.34,286.02,Illinois,5,5
ORD-01890,2023-09-07,Beauty,Beauty_Product_4,3,146.27,438.81,California,5,2
ORD-01891,2023-04-27,Books,Books_Product_5,3,15.87,47.61,Washington,3,5
ORD-01892,2024-05-26,Clothing,Clothing_Product_1,3,198.01,594.03,Illinois,3,4
ORD-01893,2024-07-31,Books,Books_Product_18,1,29.64,29.64,Texas,3,1
ORD-01894,2023-12-01,Clothing,Clothing_Product_25,1,142.76,142.76,California,4,4
ORD-01895,2024-02-22,Clothing,Clothing_Product_49,3,121.36,364.08,Florida,4,6
ORD-01896,2023-10-22,Beauty,Beauty_Product_12,2,147.25,294.5,North Carolina,4,4
ORD-01897,2024-01-06,Clothing,Clothing_Product_9,3,20.95,62.85,Pennsylvania,4,6
ORD-01898,2023-07-05,Home & Kitchen,Home & Kitchen_Product_29,2,386.28,772.56,Virginia,4,4
ORD-01899,2023-09-03,Clothing,Clothing_Product_39,2,84.8,169.6,Ohio,4,6
ORD-01900,2024-09-28,Home & Kitchen,Home & Kitchen_Product_13,3,319.7,959.1,Michigan,3,4
ORD-01901,2023-09-25,Beauty,Beauty_Product_23,4,146.98,587.92,Michigan,3,5
ORD-01902,2024-10-04,Home & Kitchen,Home & Kitchen_Product_41,3,445.26,1335.78,Georgia,4,4
ORD-01903,2023-08-25,Electronics,Electronics_Product_16,2,1591.68,3183.36,North Carolina,4,3
ORD-01904,2024-06-13,Clothing,Clothing_Product_41,3,146.86,440.58,California,3,6
ORD-01905,2024-07-05,Clothing,Clothing_Product_49,1,145.5,145.5,New Jersey,4,5
ORD-01906,2023-01-21,Books,Books_Product_10,2,26.0,52.0,Texas,3,6
ORD-01907,2024-06-03,Toys,Toys_Product_3,1,30.97,30.97,Pennsylvania,5,4
ORD-01908,2023-04-10,Electronics,Electronics_Product_33,3,348.13,1044.39,Michigan,3,5
ORD-01909,2024-04-22,Sports,Sports_Product_7,2,69.74,139.48,California,2,5
ORD-01910,2024-08-21,Electronics,Electronics_Product_15,3,649.38,1948.14,Florida,5,6
ORD-01911,2023-10-25,Clothing,Clothing_Product_30,2,77.58,155.16,Washington,5,2
ORD-01912,2024-06-09,Electronics,Electronics_Product_36,4,1152.14,4608.56,Texas,3,5
ORD-01913,2023-11-30,Clothing,Clothing_Product_16,1,17.79,17.79,New Jersey,4,6
ORD-01914,2023-01-02,Electronics,Electronics_Product_46,4,1802.54,7210.16,Virginia,5,4
ORD-01915,2024-01-10,Books,Books_Product_29,1,25.59,25.59,New York,3,1
ORD-01916,2023-10-20,Clothing,Clothing_Product_33,2,48.27,96.54,Pennsylvania,4,5
ORD-01917,2024-07-06,Beauty,Beauty_Product_1,2,130.63,261.26,Georgia,3,5
ORD-01918,2023-11-14,Clothing,Clothing_Product_16,3,159.99,479.97,Ohio,5,1
ORD-01919,2024-05-16,Sports,Sports_Product_49,1,237.29,237.29,Texas,3,5
ORD-01920,2024-01-16,Beauty,Beauty_Product_2,2,84.24,168.48,Georgia,3,5
ORD-01921,2024-09-14,Sports,Sports_Product_3,1,112.53,112.53,North Carolina,4,5
ORD-01922,2023-01-14,Books,Books_Product_8,3,29.87,89.61,Massachusetts,2,2
ORD-01923,2024-05-18,Clothing,Clothing_Product_47,3,127.98,383.94,North Carolina,5,4
ORD-01924,2023-08-19,Electronics,Electronics_Product_18,3,1880.27,5640.81,Virginia,5,5
ORD-01925,2023-03-25,Clothing,Clothing_Product_12,2,159.49,318.98,New Jersey,5,2
ORD-01926,2023-05-10,Books,Books_Product_43,4,7.56,30.24,North Carolina,3,1
ORD-01927,2023-05-25,Sports,Sports_Product_36,4,121.9,487.6,Illinois,4,7
ORD-01928,2023-01-28,Sports,Sports_Product_22,3,95.22,285.66,Florida,3,4
ORD-01929,2023-03-07,Home & Kitchen,Home & Kitchen_Product_46,3,274.39,823.17,Arizona,3,8
ORD-01930,2023-06-12,Home & Kitchen,Home & Kitchen_Product_2,3,376.86,1130.58,Georgia,5,7
ORD-01931,2023-08-17,Electronics,Electronics_Product_29,3,648.33,1944.99,California,5,3
ORD-01932,2023-09-18,Beauty,Beauty_Product_34,3,120.74,362.22,Illinois,3,3
ORD-01933,2024-03-24,Electronics,Electronics_Product_25,1,571.05,571.05,Ohio,4,1
